,Año,Total de Fallecidos,Numero de personas con lesiones menores,Personas Fallecidas en Tierra,Resumen del Incidente
2058,2023,0,0,0.0,Sin Datos
2059,2023,0,0,0.0,Sin Datos
2060,2023,0,0,0.0,Sin Datos
2061,2023,0,0,0.0,Sin Datos
2062,2023,0,0,0.0,Sin Datos
2063,2023,0,0,0.0,Sin Datos
2064,2023,0,0,0.0,Sin Datos
2065,2023,0,0,0.0,Sin Datos
2066,2023,0,0,0.0,Sin Datos
2067,2023,0,0,0.0,Sin Datos
2068,2023,0,0,0.0,Sin Datos
2069,2023,0,0,0.0,Sin Datos
2070,2023,0,0,0.0,Sin Datos
2071,2023,0,0,0.0,Sin Datos
2072,2023,2,0,0.0,Sin Datos
2073,2023,0,0,0.0,Sin Datos
2074,2023,0,0,0.0,Sin Datos
2075,2023,0,0,0.0,Sin Datos
2076,2023,0,0,0.0,Sin Datos
2077,2023,1,0,0.0,Sin Datos
2078,2023,0,0,0.0,Sin Datos
2079,2023,0,0,0.0,Sin Datos
2080,2023,4,0,0.0,Sin Datos
2081,2023,0,0,0.0,Sin Datos
2082,2023,0,0,0.0,Sin Datos
2083,2023,0,0,0.0,Sin Datos
2084,2023,0,0,0.0,Sin Datos
2085,2023,0,1,0.0,Sin Datos
2086,2023,2,0,0.0,Sin Datos
2087,2023,0,1,0.0,Sin Datos
2088,2023,0,0,0.0,Sin Datos
2089,2023,0,0,0.0,Sin Datos
2090,2023,0,0,0.0,Sin Datos
2091,2023,0,1,0.0,Sin Datos
2092,2023,0,0,0.0,Sin Datos
2093,2023,0,0,0.0,Sin Datos
2094,2023,0,1,0.0,Sin Datos
2095,2023,0,0,0.0,Sin Datos
2096,2023,1,0,0.0,Sin Datos
2097,2023,0,0,0.0,Sin Datos
2098,2023,0,0,0.0,Sin Datos
2099,2023,0,0,0.0,Sin Datos
2100,2023,0,0,0.0,Sin Datos
2101,2023,2,0,0.0,Sin Datos
2102,2023,1,0,0.0,Sin Datos
2103,2023,0,0,0.0,Sin Datos
2104,2023,0,1,0.0,Sin Datos
2105,2023,0,0,0.0,Sin Datos
2106,2023,0,1,0.0,Sin Datos
2107,2023,0,0,0.0,Sin Datos
2108,2023,1,0,0.0,Sin Datos
2109,2023,0,0,0.0,Sin Datos
2110,2023,0,0,0.0,Sin Datos
2111,2023,0,0,0.0,Sin Datos
2112,2023,0,0,0.0,Sin Datos
2113,2023,2,0,0.0,Sin Datos
2114,2023,0,0,0.0,Sin Datos
2115,2023,0,0,0.0,Sin Datos
2116,2023,1,0,0.0,Sin Datos
2117,2023,1,0,0.0,Sin Datos
2118,2023,0,1,0.0,Sin Datos
2119,2023,0,0,0.0,Sin Datos
2120,2023,0,0,0.0,Sin Datos
2121,2023,0,0,0.0,Sin Datos
2122,2023,1,0,0.0,Sin Datos
2123,2023,0,0,0.0,Sin Datos
2124,2023,0,0,0.0,Sin Datos
2125,2023,0,0,0.0,Sin Datos
2126,2023,0,0,0.0,Sin Datos
2127,2023,2,0,0.0,Sin Datos
2128,2023,0,1,0.0,Sin Datos
2129,2023,0,0,0.0,Sin Datos
2130,2023,1,1,0.0,Sin Datos
2131,2023,0,0,0.0,Sin Datos
2132,2023,0,0,0.0,Sin Datos
2133,2023,0,0,0.0,Sin Datos
2134,2023,0,0,0.0,Sin Datos
2135,2023,0,0,0.0,Sin Datos
2136,2023,0,0,0.0,Sin Datos
2137,1980,9,0,0.0,Struck high ground in poor visibility while en route.
2138,1980,2,0,0.0,"The plane was on a 45 minute fight from Shreveport to Baton Rouge Louisiana. The aircraft climbed past its assigned altitude and veered to the northeast. The FAA  tried to contact the aircraft without success. Fighter jets was scrambled to intercept the plane but observed no one at the controls and got no response to radio calls. The plane rose to an altitude of 41,600 feet and headed out to sea. The plane eventually ran out of fuel, descended to about 25,000 feet, went into a spin and crashed into 1,100 feet of water. No wreckage or remains were ever recovered. The official cause remains unknown although it is believed the occupants lost consciousness due to oxygen deprivation. Louisiana State University football coach Robert ""Bo"" Rein, 34, was killed."
2139,1980,7,0,0.0,Crashed. Continued VFR flight into adverse weather conditions.
2140,1980,128,0,0.0,"The aircraft crashed into a mountain during a landing attempt in fog and snow. Inoperative ground radar, inoperative ILS. The aircraft was named ""Shiraz."""
2141,1980,13,0,0.0,"Hit high ground at 2,700 ft. in poor weather while on approach."
2142,1980,43,0,0.0,Crashed into a building while attempting an emergency landing following the loss of one engine.
2143,1980,1,0,0.0,Crashed while attemping to land.
2144,1980,6,0,0.0,"The helicopter experienced uncontrollable overspeeding, became airborne, lost power and crashed."
2145,1980,13,0,0.0,Crashed into a sea wall just 2 feet short of the runway while attemping an emergency landing.
2146,1980,46,0,1.0,A bicyclist riding on the runway led the pilot to initiate a premature liftoff resulting in a stall. The plane was carrying paratroopers.
2147,1980,2,0,0.0,The aircraft undershot the runway and bounced twice. The two outboard engines broke loose and the wingtips were ripped off. A fire broke out and spread rapidly. Pilot error.
2148,1980,87,0,0.0,"While attempting to land at Warsaw, the crew initiated an overshoot procedure after there were indications that the landing gear was not down. When thrust was applied, the No. 2 engine disintegrated, damaging two other engines and severing the rudder and elevator control lines. The plane crashed one-half mile from the runway threshold. Metal fatigue in the No. 2 engine turbine disc. The dead included 22 members of the U.S. boxing team and Polish singer Anna Jantar. The aircraft was named Mikolaj Kopernik."
2149,1980,18,0,0.0,Crashed into hilly terrain after the left wing exploded. Cause unknown. The plane was returning to Incirlik Air Base.
2150,1980,7,0,0.0,"The right engine failed while taking off. The plane plunged to the ground, struck a helicopter, a small plane, four parked cars, and slammed into a hanger and burst into flames. The engine failed for undetermined reasons.  Improper emergency procedures. The pilot did not properly configure aircraft and  land immediately."
2151,1980,14,0,0.0,Crashed into the sea. Fatigue fracture of the main rotor.
2152,1980,55,0,0.0,The plane crashed into a hill while landing during a thunderstorm. The pilot misjudged his speed and distance and failed to initiate a go-around. Improper flight supervision and control of the engines.
2153,1980,2,0,0.0,The plane crashed when attempting an emergency landing after the starboard main gear broke on take-off.
2154,1980,5,0,0.0,Hit by  a U.S. Marine Corps RH-53D Sea Stallion helicopter during a hostage rescue operation while on the ground.
2155,1980,146,0,0.0,"The plane crashed into a mountain 5,500 ft. high at 300 mph during an approach to Tenerife. The pilot, while in a holding pattern, took the aircraft in an area of high ground not maintaining the correct altitude. Lack of communication between the pilot and co-pilot."
2156,1980,44,0,0.0,"The aircraft entered a thunderstorm, was caught in a downdraft and struck the ground 8 nm northeast of Bangkok International Airport. The pilot directed the aircraft into a thunderstorm in an early dissipating stage.  The aircraft was severely affected by a downdraft and lost altitude rapidly. At that time, the altitude of the aircraft was 1,500 ft. and the pilot could not maintain altitude. Procedural error by the pilot. Was not tuned to weather warning, did not use his weather radar and flew into an area of severe weather."
2157,1980,13,0,0.0,Crashed in the Tapecua mountains.
2158,1980,29,0,0.0,Accidentally shot down by anti-aircraft fire.
2159,1980,29,0,0.0,Deviated from their course to avoid a thunderstorm and crashed into a cloud covered mountain.
2160,1980,13,0,0.0,After penetrating a thunderstorm massive amounts of water cause both engine to lose power. Although the engines were restarted the crew could not recover and crashed into a field. Engine failure due to massive ingestion of water into both engines. Crew error. Unwise decision to enter an area of thunderstorms. Critical weather not disseminated.
2161,1980,81,0,0.0,"Two Libyan MiG aircraft concealed themselves from radar detection by flying closely to the DC-9. When this was discovered, an attempt was made by either French or US aircraft to intercept the MiGs. It was believed that a shot fired at the MiGs accidentally struck Itavia Flight 870. The aircraft exploded and crashed off the island of Ustica. A report released in 1994 stated new evidence pointed to an explosive device aboard the aircraft causing the crash."
2162,1980,166,0,0.0,"The aircraft crashed and burned in a field, two minutes after takeoff reaching a height of only 500 ft. Windshear."
2163,1980,3,0,0.0,The cargo plane crashed into a mountain in poor visibility.
2164,1980,13,0,0.0,"Crashed after continued VFR flight into adverse weather conditions. No windshield wipers, unreliable attitude indicator and inoperative turn needle."
2165,1980,1,0,0.0,"The aircraft touched down in water 1,000 ft. short of the runway."
2166,1980,301,0,0.0,"The flight experienced a fire in the aft cargo compartment  6 minutes after taking off from Rilyadh. The plane returned to the airport and landed but because of a delay in evacuating the plane, all aboard were killed by smoke and fire. Half a minute before landing the captain decided not to order an emergency evacuation.  When he landed, he did not stop immediately but instead proceeded to make a normal landing delaying the fire equipment from putting out the fire. It took a full twenty-three minutes after touchdown before the doors were opened. The failure of the captain to prepare the cabin crew for immediate evacuation upon landing and his failure in not making a maximum stop landing on the runway, with immediate evacuation."
2167,1980,37,0,0.0,"A section of the tail separated in flight and the aircraft crashed into a swamp. Broken spigot fitting, which is part of  the elevator torque tube assembly. The part was not repaced as required."
2168,1980,8,0,0.0,Crashed after being struck by lightning
2169,1980,3,0,0.0,While en route a wing separated from the cargo plane which led to loss of control.  The wing attachment bolts failed in turbulence.
2170,1980,34,0,0.0,"The aircraft crashed into the Atlantic Ocean about 3.5 nm SW of West End Settlement in low ceiling and thunderstorm activity. The cause was unable to be determined. Contributing factors include flight into thunderstorm activity, a malfunctioning pitot tube and improper supervision by airline management."
2171,1980,36,0,0.0,Crashed on takeoff after losing one engine.
2172,1980,89,0,0.0,Crashed into the desert after taking off. Report of an in-flight fire.
2173,1980,36,0,0.0,Crashed shortly after taking off.
2174,1980,45,0,0.0,Shot down by Afghan guerrilla forces as it prepared to land.
2175,1980,13,0,0.0,Descended at an excessive sink rate at a banked angle until it crashed to the ground as it prepared to land at Cairo Airport.
2176,1980,15,0,0.0,Undershot runway and crashed while landing in fog. Crew error.
2177,1980,20,0,0.0,"The aircraft crashed into a mountain at 9,500 ft. while descending to land. Continued VFR flight in deteriorating weather at low altitude in a mountainous area."
2178,1980,2,0,0.0,The cargo plane entered a steep bank shortly after takeoff and crashed. Complete engine failure/flameout No.1 engine. Powerplant failure for undetermined reasons. Pilot-in-command  failed to obtain/maintain flying speed. Improper emergency procedures
2179,1980,10,0,0.0,The aircraft broke-up in flight in bad weather.
2180,1980,70,0,0.0,A fire and explosion took place 5 minutes after taking off. The explosion was possibly caused by a bomb placed in the rear section of the aircraft.
2181,1980,2,0,0.0,Two passengers were sucked out of the plane after a tire exploded in the wheel well causing damage to the fuselage.
2182,1981,11,0,0.0,"Stalled, crashed shortly after taking off."
2183,1981,7,0,0.0,"During an instrument approach, the aircraft descended below 3,500 ft. and impacted rising terrain became airborne, went over a hilltop and came to rest 1,380 ft. further on. A fire started in the area of the right engine and spread throughout the fuselage. A premature descent to minimum descent altitude based on the flightcrew's use of an incorrect distance measuring equipment frequency and the flightcrew's subsequent failure to remain at or above MDA."
2184,1981,52,0,0.0,Crashed shortly after taking off approximately 10 miles north of Leningrad.
2185,1981,8,0,0.0,"Crashed in rain, fog, windshear.  Pilot distracted as a result of a major electrical system failure. Undetected deviation from flightpath."
2186,1981,2,0,0.0,The main rotor disk failed from a fatigue fracture while attempting to land.
2187,1981,11,0,0.0,Crashed into a tug boat and barges while on approach in heavy rain and wind and broke in two.
2188,1981,23,0,0.0,"The military transport crashed into Subic Bay, 15 miles west-northwest of Cubi Point Naval Air Station where it had taken off an hour earlier and where it was on approach to land. Witnesses saw the aircraft flying at a low altitude just before crashing into the sea and exploding in flames."
2189,1981,18,0,0.0,"As the plane was taking off, one of the engines failed and after climbing to 500 ft., the aircraft plunged to earth and exploded in flames."
2190,1981,6,0,0.0,Hit the ground short of the runway in snow and fog.
2191,1981,1,0,0.0,Separation of a propeller blade caused a forced landing resulting the the plane crashing and burining.
2192,1981,7,0,0.0,The cargo plane flew into the ground while trying to avoid bad weather.
2193,1981,1,0,0.0,"While climbing through 3,800 ft., a Loon collided with the cargo plane penetrating the windshield. The copilot was killed and the captain sustained serious injuries. Debris from the windshield were ingested by the No.2 engine which had to be shut down. The pilot returned to the airport for a successful emergency landing."
2194,1981,15,0,0.0,"A midair collision occurred 2 nm east-southeast of Loveland, Colorado at 13,000 ft.. Two killed and 3 injured on the Cessna and 13 killed on the Jetstream. The failure of the Cessna pilot to establish communications with the Denver Center and his climbing into controlled airspace above 12,500 ft without an authorized transponder. Contributing factor was the fact that existing regulations did not prohibit parachute jumping in or immediately adjacent to federal airways."
2195,1981,15,0,0.0,Crashed during final approach. Hudbay Oil Co. charter.
2196,1981,12,0,0.0,Crashed into a mountainside. Icing.
2197,1981,21,0,0.0,"While cruising at FL 210, the pitch trim moved to the full nose-down position. Gravational forces from the resulting dive led to the break-up of the aircraft."
2198,1981,31,0,0.0,The aircraft crashed into a river bed after two missed approaches and while in a holding pattern. Severe turbulence and thunderstorms where occurring in area. Loss of control of the aircraft and impact with the water by an error of the pilot in assessing the meteorological conditions on crossing through a zone of extremely violent cumulonimbus clouds. Windshear.
2199,1981,4,0,0.0,Shot down by a surface-to-air missile.
2200,1981,24,0,0.0,"Crashed into a mountain at 8,800 feet obscured by clouds."
2201,1981,18,0,0.0,Crashed into a mountain in fog.
2202,1981,17,0,0.0,The aircraft hit the ground shortly after takeoff.
2203,1981,48,0,0.0,The crew informed ATC they could see the field but crashed 30 km from the airport.
2204,1981,3,0,0.0,"The the right rear door  of the cargo plane detached and struck the horizontal tail plane and became lodged on the leading edge. Control was lost, and the aircraft entered a steep dive. During the dive, the wings and tail plane failed due to overstressing."
2205,1981,4,0,0.0,The cargo plane was brought down after a Soviet fighter jet crashed into the tail of the Canadair. The plane had strayed into Soviet airspace.
2206,1981,50,0,0.0,Part of the right wing separated from the plane after the aircraft entered an area of heavy rain and severe turbulence and went into a spiral dive 8 minutes after takeoff.
2207,1981,19,0,0.0,Flew into a mountain. Controlled flight into terrain.
2208,1981,5,0,0.0,The aircraft crashed short of the runway while attempting to land after a severe vibration required the crew to shut down the engine and feather the propeller.
2209,1981,32,0,0.0,"While landing in adverse weather conditions, the aircraft landed right of the runway, bounced and struck the ground. The fuselage broke in two and caught fire. Thunderstorms and strong turbulence in the area associated with a tropical air mass."
2210,1981,110,0,0.0,The aircraft experienced in-flight structural failure. Severe corrosion in belly of plane led to a pressure hull rupture and disintegration of the plane.
2211,1981,31,0,0.0,"Midair collision with a Soviet Air Force TU-16. The only surviving passenger, a 20 year old woman was found in a forest 3 days later. Poor communication between civilian and military ATCs."
2212,1981,50,0,0.0,Crashed in the jungle on a mountain peak. Flying VFR in meteorological conditions below minima.
2213,1981,3,0,0.0,"Flew into trees short and to the right of the runway, crashed and caught fire. Crew descended below minimums without visual contact with the ground."
2214,1981,21,0,0.0,The aircraft was unable to gain altitude upon taking off. After turning left the plane struck a hill. Overloaded.
2215,1981,40,0,0.0,Midair collision with a military Mi-8 helicopter (CCCP-22268). Thirty-three killed aboard the Yak-40.
2216,1981,7,0,0.0,Crashed short of the runway. The plane was carrying infantry troops.
2217,1981,0,0,40.0,The fighter crashed into a village after the pilot ejected from the plane.
2218,1981,60,0,20.0,Crashed into Tir Square while on approach to land. Killed were Iran's Defense Minister and other military officals.
2219,1981,3,0,0.0,"A loss of control, possibly initiated by an unexpected encounter with moderate to severe clear air turbulence, which caused the aircraft to depart the narrow flight envelope boundaries in which it was operating and from which recovery was not effected."
2220,1981,17,0,0.0,The aircraft entered an area of severe turbulence and a tornado which resulted in the separation of the right wing and in-flight break up.
2221,1981,9,0,0.0,Crashed into a mountain.
2222,1981,5,0,0.0,After executing a turn to avoid traffic the cargo plane struck the ocean. Pilot misjudged the altitude and clearance.
2223,1981,1,0,0.0,"The aircraft took off, lost altitude, settled back on the runway and overshot the runway. The aircraft was overloaded. Other factors were the pilot misjudged the distance and speed during the takeoff and lack of proper pre-flight planning."
2224,1981,18,0,0.0,The flight struck a mountain during an emergency descent due to explosive decompression. Crew's failure to follow approved emergency procedures.
2225,1981,99,0,0.0,The plane acquired excessive vertical speed and descended below the glideslope while attempting to land. The aircraft impacted terrain in an open field and slid across frozen ground for about 300 m. The high descent rate could not be countered by applying maximum elevator trim. Malfunctioning elevator.
2226,1981,10,0,0.0,Crashed after takeoff.
2227,1981,3,0,0.0,Engine failed during takeoff. The cargo plane crashed while returning to the field.
2228,1981,180,0,0.0,The aircraft crashed into a mountain during an approach to Camp dell Oro Airport in heavy fog. The crew was not properly prepared for the approach. The minimum altitude and maximum speed limits of the holding pattern were probably not retained. Imprecise language used by the crew and air traffic controller.
2229,1981,11,0,0.0,"Crashed into the water. Improperly loaded aircraft, weight and center of gravity."
2230,1981,12,0,0.0,Crashed into the sea.
2231,1981,13,0,0.0,Struck high ground.
2232,1982,18,0,0.0,The aircraft crashed into high ground 22 km from the airport. Continued VFR flight into IFR condtions.
2233,1982,74,0,4.0,"The aircraft crashed into the 14th St. bridge and the Potomac River and sank shortly after taking off from Washington National Airport. The aircraft reached a peak altitude of 300 ft. The flight crew's failure to use the engine anti-icing system during takeoff. Failure to de-ice the plane a second time before takeoff and taking off with snow/ice on the airfoil surfaces of the aircraft. Ice which accumulated on the engine pressure probes resulted in erroneously high Engine Pressure Ratio (EPR) readings. When the throttles were set to takeoff EPR, the engines were actually developing significantly less than takeoff thrust. The crew's inexperience in icing condtions was a contributing factor."
2234,1982,73,0,0.0,Shot down by rebel forces.
2235,1982,2,0,0.0,"While landing on an icy runway, the aircraft touched down 2,800 feet beyond the displaced threshold and slid off the end of the runway into shallow water with the nose section detaching. The minimal braking effectiveness on the ice-covered runway. The crew landed without sufficient information as to runway conditions. Lack of FAA regulations. The pilot's decision to retain autothrottle speed control throughout the flare and the consequent extended touchdown point on the runway contributed to the severity of the accident."
2236,1982,7,0,0.0,A malfunction of the No. 1 engine feathering system caused the aircraft to lose control and crash.
2237,1982,35,0,0.0,Crashed into a mountain before a planned paratroop drop.
2238,1982,53,0,0.0,Crashed into Mt. Halla while on approach to land in poor weather. Possible microburst windshear.
2239,1982,23,0,0.0,Crashed in dirzzle and snow while en route.
2240,1982,3,0,0.0,Struck Mt. Ipao on Panay Island.
2241,1982,24,0,0.0,"The aircraft flew into shallow water, 100 yards meters short of the runway, after a struggle between a mentally ill captain and the co-pilot and flight engineer. The plane hit approach-light stanchions extending above the bay waters after which the nose broke off. During the approach, the captain, known to have mental problems, put the inboard engines into reverse in an attempt to destroy the aircraft while the co-pilot and flight engineer battled to restrain him."
2242,1982,4,0,0.0,The cargo plane crashed into high ground while on apporach to land.
2243,1982,1,0,0.0,The aircraft made an emergency landing near a reservoir after a fire erupted in the cockpit while the aircraft was en-route under IFR conditions. The fire spread to the cabin and destroyed the aircraft after impact.  The deficient design of the isopropyl alcohol windshield washer/deicer system and the inadequate maintenance of the system which resulted in an in-flight fire. The ignition source was not determined.
2244,1982,15,0,0.0,"The aircraft crashed while on a flight from Berlevåg to Mehamn after the failure of the tail fin and rudder in moderate turbulence.  Overload due to a combination of clear air turbulence, mountain wave and the pilots spontaneous improper actions. There is some controversy surrounding this crash including the possiblity the aircraft was shot down by or collided with a British NATO Harrier jet fighter."
2245,1982,27,0,0.0,"Crashed 40 miles northwest of Chicago O'Hare Airport where it was to have landed. Exploded and dove in an almost vertical attitude from a height of 13,700 ft. into a wooded area, exploded and burned. Most probably overpressurization under the cargo floor and ignition of fuel vapor."
2246,1982,3,0,0.0,"Randy Rhoads, 25, lead guitarist for heavy metal star Ozzy Osbourne was killed when the plane in which he was a passenger crashed into a tour bus and a house. The pilot was attempting to buzz Osbourne's tour bus when after several attempts, the left wing struck the side of the bus puncturing it in two places approximately half way down the right side.  The plane was thrown over the bus, hit a pine tree, severing it approximately 10 feet up from the bottom, before it crashed into the garage of a  house. The plane was an estimated 10-11 feet off the ground traveling at approximately 120 - 150 knots during final impact. Several other members of the group were inside the bus but were not hurt. The pilot,  Andrew Aycock's medical certificate (3rd class) had expired, making his pilots license invalid. All three aboard, Rhoads, Rachel Youngblood, the groups hairdresser and the pilot were killed. Poor judgement by the pilot in buzzing the bus and misjudging clearance of obstacles."
2247,1982,27,0,0.0,"The plane overran the runway in heavy rain, crashed into a field and burned while attemping to land."
2248,1982,21,0,0.0,Crashed into a mountain during poor weather conditions.
2249,1982,3,0,0.0,The helicopter crashed on a snow covered mountain slope in a steep left bank in overcast and snow showers. Continued VFR flight into IFR conditons.
2250,1982,27,0,0.0,Failure of the No.4 engine followed by separation of the engine and propeller of the No.3 engine.  Overpressurization of the right wing resulting in an explosion and in-flight fire. A Mayday was received from the aircraft before it fell and crashed into mountainous terrain and burst into flames. Attachment bolts to support the No. 4 engine had not been installed.
2251,1982,112,0,0.0,The aircraft struck a mountain in heavy rain during a landing attempt.
2252,1982,13,0,0.0,The helicopter crashed under unknown circumstances.
2253,1982,47,0,0.0,Crashed into the ocean during an approach 2 km short of the runway.
2254,1982,7,0,0.0,Lost a wing and crashed.
2255,1982,21,0,0.0,"The helicopter, carrying troops from one ship to another during the Falkland Islands war, crashed into the Atlantic Ocean. Possible bird strike or component failure."
2256,1982,2,0,0.0,The aircraft broke in two after a hard landing. The pilot's misuse of rain repellant caused an optical illusion.
2257,1982,10,0,0.0,The helicopter crashed into the sea.
2258,1982,53,0,0.0,Crashed in poor weather conditions after taking off with paratroopers.
2259,1982,137,0,0.0,"The aircraft crashed into a 2,500 ft. mountain (Serra da Aratanha) during an approach in heavy rain and fog. Despite two altitude alert system warnings and the co-pilot's warning of the mountains ahead, the captain continued to descend below the minimum descend altitude. Non-observance of air traffic and carrier's procedures."
2260,1982,44,0,0.0,The plane crashed into the tower during an approach in adverse weather conditions.
2261,1982,17,0,0.0,"The crew initiated a go-around after a heavy landing and a subsequently bounced lifted off the runway but descended back onto the ground and broke up. Deliberate reduction of engine power by the pilot 12 seconds prior to first impact due to altitude unawareness resulting in a high rate of descent and very hard landing. The aircraft was named ""Gaurishankar."""
2262,1982,0,0,0.0,"The aircraft flew into a plume from a volcanic eruption at 37,000 feet during the night. All engines failed and the windshield lost transparency because of pitting. The first engine was restarted at 12,000 feet, followed by the other three and the plane landed safely at Jakarta. The aircraft was named ""City of Edinburgh."""
2263,1982,132,0,0.0,"From an altitude of 30,000 ft., a malfunction occurred causing the aircraft to crash 125 miles from its destination. In-flight failure and jamming of stabilizer screw-jack mechanism due to wear."
2264,1982,12,0,0.0,Sin Datos
2265,1982,90,0,0.0,The aircraft crashed and burned in field shortly after takeoff. Failure of the aircraft's power plant fire warning system due to design deficiencies which resulted in false fire indications in both engines.
2266,1982,145,0,8.0,"The aircraft crashed during a thunderstorm, 29 seconds after taking off from New Orleans International Airport. The plane reached an altitude of 95 to 150 feet and then began to descend and crashed into trees and houses bursting into flames. Microbust induced windshear. Limited capability of current ground-based low-level windshear detection technology. The aircraft was named ""Clipper Defiance."""
2267,1982,4,0,0.0,Takeoff was aborted at V1 when the crew heard unusual sounds from the No.1 engine. The aircraft overran the runway and came to rest against a wall and some vehicles. Misjudged speed and distance and delayed action in aborting the takeoff.
2268,1982,0,0,3.0,"During the filming of ""Twilight Zone, The Movie"", a helicopter crashed, killing actor Vic Morrow, 53, and two child actors. The helicopter was hovering low over a make believe Vietnamese village when an explosive charge from the special effects hit the tail rotor of the helicopter sending it crashing to the ground. One child, Rene Chen, 6, was crushed to death with the right skid. Vic Morrow and the other child, Myca Dinh Le, 7, were decapitated. Criminal charges against the production company were eventually dismissed in a much publicized trial. The civil trial ended in awards of 2 million dollars to the families of each of the children and $700,000  to the estate of Vic Morrow."
2269,1982,1,0,0.0,"A sixteen-year-old boy was killed when a bomb detonated under a seat cushion. The explosion caused minor damage and the plane landed safely at Honolulu. The bomb was placed onboard by Mohammed Rashed, a Jordanian terrorist with the May 15 Organization."
2270,1982,8,0,0.0,Hit high ground in poor weather.
2271,1982,20,0,0.0,Rolled to the right and crashed from an altitude of 500 ft. shortly after becoming airborne.
2272,1982,11,0,0.0,Ground collision. Eleven killed on the LET and none on the Tupolev.
2273,1982,44,0,0.0,Flew into a mountain in the Andes after the pilot became disoriented in a low ceiling.
2274,1982,10,0,0.0,The plane ran out of fuel on the third approach in poor weather.
2275,1982,46,0,0.0,Crashed helicopter experiencing catastrophic mechanical failure and separation of one of the rotors. The aircraft was carrying French and German sky divers as part of Mannheim's 375 birthday celebration. Bearing failure in the forward transmission pack.
2276,1982,50,0,0.0,The aircraft crashed during takeoff after intense vibration caused by a blown retreaded tire. The crew aborted the takeoff above VR and overran the runway. They also  failed to apply reverse thrust symmetrically.
2277,1982,7,0,0.0,"The aircraft swerved to the right after landing, sideswiped a water tower, crashed into a building and continued into a revine where it exploded and burned. Failure of the control mechanism on the No.1 engine reverser."
2278,1982,15,0,0.0,The helicopter crashed into the sea.
2279,1982,15,0,0.0,Flew into a mountain while descending for a landing.
2280,1982,22,0,0.0,"Crashed into a mountain. Flying under VFR in IFR conditions, navigation error and lack of adequate training."
2281,1982,2,0,0.0,The cargo plane flew into a hill while descending to land. The pilot may have had a physical imparement.
2282,1982,46,0,0.0,"While on approach, the aircraft suddenly banked to the left and went into a steep descent and crashed.  Inadequate flight procedures by the pilot in command after experiencing a loss of power in the left engine.  Inadequate flight planning by the pilot-in-command in coordinating the adoption of measures and applying procedures to successfully remedy a stall condition caused by total loss of power in the left engine when the aircraft was flying at low altitude on final approach to land."
2283,1982,84,0,0.0,The helicopter was shot down by Sandinistan rebels.
2284,1982,16,0,0.0,"Inadequate and untimely actions of the crew in retracting  the flaps after takeoff, which resulted in severe loss of height and collision with obstacles. Overloaded,"
2285,1982,25,0,0.0,A passenger's cigarette caused a fire in the cabin which led to an oxygen tank exploding.
2286,1983,1,0,0.0,"The plane landed 1,725 feet beyond the runway threshold, right wing down, veered to the right until the right propeller struck a 2 to 3 foot snow bank. The blade separated from the engine and penetrated the cabin. Proper alignment not attained by pilot in command. Terrain condition, snow bank. Lack of NOTAM. Improper snow removal."
2287,1983,3,0,0.0,"After taking off the cargo plane rolled to the right with wings vertical to the ground until it crashed into a field. The flight crew's failure to follow procedural checklist requirements and to detect and correct a mistrimmed stabilizer before the aircraft became uncontrollable. Contributing to the accident was the captain allowing the second officer, who was not qualified to act as a pilot, to occupy the seat of the first officer and to conduct the take-off."
2288,1983,47,0,0.0,"The flight originated in Tripoli and stopped in Istanbul before beginning a 40-minute flight to Ankara's Esenboga Airport. The aircraft crashed short of the runway in fog, snow and poor visibility. Windshear."
2289,1983,6,0,0.0,An overheated APU led to a fire and loss of control of the aircraft.
2290,1983,11,0,0.0,Crashed into the sea.
2291,1983,19,0,0.0,"Pilot decided to climb and continue to fly VFR in deteriorating weather. The plane crashed in an area of rain, turbulence and thunderstorms. Continued VFR flight in poor weather and a physical impairment due to lack of oxygen when flying at high altitude."
2292,1983,23,0,0.0,"The aircraft landed past the runway threshold, experienced a hard landing in fog, slid off the runway and broke up. Improper in-flight decisions and inadequate supervision of the flight."
2293,1983,2,0,0.0,"While attempting to land, the cargo plane came in too steep and fast, bounced on landing, crashed and burned. Loss of control following ground contact due to anunstabilized approach. Impairment of the flightcrew's judgment, decision making and flying abilities by a combination of physioIogical and psychological factors."
2294,1983,2,0,0.0,Lost control of the aircraft and crashed in a snow storm. Continued VFR flight in IFR conditions.
2295,1983,8,0,9.0,The No.2 engine failed during climbout forcing a return to the airport. While on the  base leg the aircraft lost altitude and crashed. High Pressure fuel pump shaft broke due to pump seizure. The remaining engine could not produce enough power because the fuel datum trimmer wasn't reset in accordance with the flight manual.
2296,1983,21,0,0.0,The crew deviated from course while descending to land. Navigational error. ATC procedural error in not identifying the planes position.
2297,1983,14,0,0.0,"Both aircraft, flying in tandem, crashed into the side of a mountain. A third aircraft brushed trees and managed to remain airborne."
2298,1983,11,0,0.0,Crashed near an ammo depot.
2299,1983,8,0,0.0,One of the aircraft's engines failed shortly after takeoff and the plane landed heavily on muddy ground and broke in three.
2300,1983,15,0,0.0,"Crashed into St. John's River just shy of the Jacksonville Naval Air Station's main runway. Shortly after takeoff, one of the engines burst into flames and the crew was trying to make it back to the air station."
